Trial,Model,Train,Test
0,RMSprop,0.8627450980392157,0.9038461538461539
0,Adam,0.8823529411764706,0.8846153846153846
0,AdamW,0.9313725490196079,0.9230769230769231
0,Adagrad,0.9313725490196079,0.9038461538461539
0,Adadelta,0.9264705882352942,0.9038461538461539
0,SGD,0.9215686274509803,0.9038461538461539
0,Nadam,0.9411764705882353,0.8846153846153846
0,Adafactor,0.9509803921568627,0.9230769230769231
0,Adamax,0.9607843137254902,0.9230769230769231
0,LossScaleOptimizer(Adam),0.9607843137254902,0.9038461538461539
1,RMSprop,0.9656862745098039,0.9038461538461539
1,Adam,0.9705882352941176,0.9230769230769231
1,AdamW,0.9803921568627451,0.8846153846153846
1,Adagrad,0.9852941176470589,0.9038461538461539
1,Adadelta,0.9852941176470589,0.9038461538461539
1,SGD,0.9852941176470589,0.9038461538461539
1,Nadam,0.9803921568627451,0.9038461538461539
1,Adafactor,0.9852941176470589,0.9038461538461539
1,Adamax,0.9852941176470589,0.9038461538461539
1,LossScaleOptimizer(Adam),0.9852941176470589,0.9230769230769231
2,RMSprop,0.9656862745098039,0.8461538461538461
2,Adam,0.9901960784313726,0.8846153846153846
2,AdamW,0.9901960784313726,0.9038461538461539
2,Adagrad,0.9901960784313726,0.8846153846153846
2,Adadelta,0.9901960784313726,0.8846153846153846
2,SGD,0.9901960784313726,0.9038461538461539
2,Nadam,0.9852941176470589,0.8269230769230769
2,Adafactor,1.0,0.8653846153846154
2,Adamax,0.9950980392156863,0.8461538461538461
2,LossScaleOptimizer(Adam),0.9950980392156863,0.8653846153846154
3,RMSprop,1.0,0.8461538461538461
3,Adam,1.0,0.8461538461538461
3,AdamW,1.0,0.8461538461538461
3,Adagrad,1.0,0.8461538461538461
3,Adadelta,1.0,0.8461538461538461
3,SGD,1.0,0.8653846153846154
3,Nadam,1.0,0.8653846153846154
3,Adafactor,1.0,0.8846153846153846
3,Adamax,1.0,0.8846153846153846
3,LossScaleOptimizer(Adam),1.0,0.8653846153846154
4,RMSprop,0.9950980392156863,0.8653846153846154
4,Adam,0.9852941176470589,0.8269230769230769
4,AdamW,1.0,0.8653846153846154
4,Adagrad,1.0,0.8653846153846154
4,Adadelta,1.0,0.8653846153846154
4,SGD,1.0,0.8653846153846154
4,Nadam,1.0,0.8461538461538461
4,Adafactor,1.0,0.8461538461538461
4,Adamax,1.0,0.8461538461538461
4,LossScaleOptimizer(Adam),1.0,0.8461538461538461
5,RMSprop,1.0,0.8653846153846154
5,Adam,1.0,0.8461538461538461
5,AdamW,1.0,0.8461538461538461
5,Adagrad,1.0,0.8653846153846154
5,Adadelta,1.0,0.8653846153846154
5,SGD,1.0,0.8846153846153846
5,Nadam,1.0,0.8653846153846154
5,Adafactor,1.0,0.8653846153846154
5,Adamax,1.0,0.8846153846153846
5,LossScaleOptimizer(Adam),0.9852941176470589,0.8653846153846154
6,RMSprop,1.0,0.8846153846153846
6,Adam,1.0,0.8846153846153846
6,AdamW,1.0,0.8653846153846154
6,Adagrad,1.0,0.8653846153846154
6,Adadelta,1.0,0.8653846153846154
6,SGD,1.0,0.8653846153846154
6,Nadam,1.0,0.8846153846153846
6,Adafactor,1.0,0.8846153846153846
6,Adamax,1.0,0.8653846153846154
6,LossScaleOptimizer(Adam),1.0,0.8846153846153846
7,RMSprop,1.0,0.8269230769230769
7,Adam,1.0,0.8653846153846154
7,AdamW,1.0,0.8653846153846154
7,Adagrad,1.0,0.8653846153846154
7,Adadelta,1.0,0.8653846153846154
7,SGD,1.0,0.8653846153846154
7,Nadam,1.0,0.8461538461538461
7,Adafactor,1.0,0.8461538461538461
7,Adamax,1.0,0.8653846153846154
7,LossScaleOptimizer(Adam),1.0,0.8653846153846154
8,RMSprop,1.0,0.8076923076923077
8,Adam,1.0,0.8653846153846154
8,AdamW,1.0,0.8269230769230769
8,Adagrad,1.0,0.8461538461538461
8,Adadelta,1.0,0.8653846153846154
8,SGD,1.0,0.8653846153846154
8,Nadam,1.0,0.8461538461538461
8,Adafactor,1.0,0.8269230769230769
8,Adamax,1.0,0.8653846153846154
8,LossScaleOptimizer(Adam),1.0,0.8846153846153846
9,RMSprop,1.0,0.8461538461538461
9,Adam,1.0,0.8653846153846154
9,AdamW,1.0,0.8461538461538461
9,Adagrad,1.0,0.8653846153846154
9,Adadelta,1.0,0.8653846153846154
9,SGD,1.0,0.8461538461538461
9,Nadam,1.0,0.8653846153846154
9,Adafactor,1.0,0.8653846153846154
9,Adamax,1.0,0.8461538461538461
9,LossScaleOptimizer(Adam),1.0,0.8653846153846154
10,RMSprop,1.0,0.8269230769230769
10,Adam,1.0,0.8461538461538461
10,AdamW,1.0,0.8461538461538461
10,Adagrad,1.0,0.8461538461538461
10,Adadelta,1.0,0.8653846153846154
10,SGD,1.0,0.8461538461538461
10,Nadam,1.0,0.8846153846153846
10,Adafactor,1.0,0.8269230769230769
10,Adamax,1.0,0.8653846153846154
10,LossScaleOptimizer(Adam),1.0,0.8461538461538461
11,RMSprop,1.0,0.8653846153846154
11,Adam,1.0,0.8269230769230769
11,AdamW,0.9950980392156863,0.8461538461538461
11,Adagrad,1.0,0.8461538461538461
11,Adadelta,1.0,0.8461538461538461
11,SGD,1.0,0.8461538461538461
11,Nadam,1.0,0.8846153846153846
11,Adafactor,1.0,0.8846153846153846
11,Adamax,1.0,0.8653846153846154
11,LossScaleOptimizer(Adam),1.0,0.8846153846153846
12,RMSprop,1.0,0.8653846153846154
12,Adam,1.0,0.8846153846153846
12,AdamW,1.0,0.8461538461538461
