RMSprop,Adam,AdamW,Adagrad,Adadelta,SGD,Nadam,Adafactor,Adamax,LossScaleOptimizer(Adam),RMSprop,Adam,AdamW,Adagrad,Adadelta,SGD,Nadam,Adafactor,Adamax,LossScaleOptimizer(Adam)
0.8774509803921569,0.9215686274509803,0.9362745098039216,0.9411764705882353,0.9411764705882353,0.946078431372549,0.946078431372549,0.9509803921568627,0.9509803921568627,0.9705882352941176,0.9038461538461539,0.9038461538461539,0.8653846153846154,0.8653846153846154,0.8461538461538461,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154
0.9558823529411765,0.9705882352941176,0.9852941176470589,0.9901960784313726,0.9901960784313726,0.9901960784313726,0.9852941176470589,0.9901960784313726,0.9901960784313726,0.9950980392156863,0.8653846153846154,0.8846153846153846,0.8653846153846154,0.8846153846153846,0.8846153846153846,0.8653846153846154,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8653846153846154
