Trial,Model,Train,Test
0,RMSprop,0.8333333333333334,0.8846153846153846
0,Adam,0.8774509803921569,0.8461538461538461
0,AdamW,0.8970588235294118,0.9038461538461539
0,Adagrad,0.8970588235294118,0.9038461538461539
0,Adadelta,0.8970588235294118,0.9038461538461539
0,SGD,0.8774509803921569,0.9038461538461539
0,Nadam,0.9117647058823529,0.8846153846153846
0,Adafactor,0.9264705882352942,0.8653846153846154
0,Adamax,0.9166666666666666,0.8653846153846154
0,LossScaleOptimizer(Adam),0.9264705882352942,0.8653846153846154
1,RMSprop,0.9264705882352942,0.8653846153846154
1,Adam,0.9411764705882353,0.8653846153846154
1,AdamW,0.9656862745098039,0.8653846153846154
1,Adagrad,0.9656862745098039,0.8653846153846154
1,Adadelta,0.9656862745098039,0.8653846153846154
1,SGD,0.9656862745098039,0.8461538461538461
1,Nadam,0.9754901960784313,0.8846153846153846
1,Adafactor,0.9852941176470589,0.8269230769230769
1,Adamax,0.9852941176470589,0.8653846153846154
1,LossScaleOptimizer(Adam),0.9803921568627451,0.8653846153846154
2,RMSprop,0.9950980392156863,0.8653846153846154
2,Adam,0.9901960784313726,0.8269230769230769
2,AdamW,0.9901960784313726,0.8653846153846154
2,Adagrad,0.9901960784313726,0.8846153846153846
2,Adadelta,0.9901960784313726,0.8846153846153846
2,SGD,0.9901960784313726,0.8846153846153846
2,Nadam,0.9901960784313726,0.8846153846153846
2,Adafactor,0.9901960784313726,0.8846153846153846
2,Adamax,0.9901960784313726,0.8846153846153846
2,LossScaleOptimizer(Adam),0.9901960784313726,0.8846153846153846
3,RMSprop,0.9901960784313726,0.8846153846153846
3,Adam,0.9901960784313726,0.8846153846153846
3,AdamW,0.9901960784313726,0.8846153846153846
3,Adagrad,0.9901960784313726,0.8846153846153846
3,Adadelta,0.9901960784313726,0.8846153846153846
3,SGD,0.9901960784313726,0.8653846153846154
3,Nadam,0.9950980392156863,0.8653846153846154
3,Adafactor,1.0,0.8653846153846154
3,Adamax,1.0,0.8653846153846154
3,LossScaleOptimizer(Adam),1.0,0.8653846153846154
4,RMSprop,1.0,0.8846153846153846
4,Adam,1.0,0.8653846153846154
4,AdamW,0.9950980392156863,0.8846153846153846
4,Adagrad,1.0,0.8846153846153846
4,Adadelta,1.0,0.8846153846153846
4,SGD,1.0,0.8846153846153846
4,Nadam,1.0,0.8846153846153846
4,Adafactor,1.0,0.8846153846153846
4,Adamax,1.0,0.8846153846153846
4,LossScaleOptimizer(Adam),1.0,0.8846153846153846
5,RMSprop,1.0,0.9038461538461539
5,Adam,1.0,0.9038461538461539
5,AdamW,1.0,0.8846153846153846
5,Adagrad,1.0,0.8846153846153846
5,Adadelta,1.0,0.8846153846153846
5,SGD,1.0,0.8653846153846154
5,Nadam,1.0,0.9038461538461539
5,Adafactor,1.0,0.8653846153846154
5,Adamax,1.0,0.9038461538461539
5,LossScaleOptimizer(Adam),1.0,0.8653846153846154
6,RMSprop,0.9754901960784313,0.9038461538461539
6,Adam,1.0,0.9230769230769231
6,AdamW,1.0,0.9038461538461539
6,Adagrad,1.0,0.9038461538461539
6,Adadelta,1.0,0.9038461538461539
6,SGD,1.0,0.9038461538461539
6,Nadam,1.0,0.8846153846153846
6,Adafactor,1.0,0.9038461538461539
6,Adamax,1.0,0.9038461538461539
6,LossScaleOptimizer(Adam),1.0,0.8846153846153846
7,RMSprop,1.0,0.8846153846153846
7,Adam,1.0,0.9038461538461539
7,AdamW,1.0,0.9038461538461539
7,Adagrad,1.0,0.8846153846153846
7,Adadelta,1.0,0.8846153846153846
7,SGD,1.0,0.8846153846153846
7,Nadam,1.0,0.9038461538461539
7,Adafactor,1.0,0.8846153846153846
7,Adamax,1.0,0.8846153846153846
7,LossScaleOptimizer(Adam),1.0,0.8653846153846154
8,RMSprop,1.0,0.9038461538461539
8,Adam,1.0,0.8846153846153846
8,AdamW,1.0,0.8653846153846154
8,Adagrad,1.0,0.8653846153846154
8,Adadelta,1.0,0.8653846153846154
8,SGD,1.0,0.8653846153846154
8,Nadam,1.0,0.8653846153846154
8,Adafactor,1.0,0.8846153846153846
8,Adamax,1.0,0.8846153846153846
8,LossScaleOptimizer(Adam),1.0,0.9038461538461539
9,RMSprop,1.0,0.8846153846153846
9,Adam,1.0,0.8653846153846154
9,AdamW,1.0,0.8653846153846154
9,Adagrad,1.0,0.8653846153846154
9,Adadelta,1.0,0.8653846153846154
9,SGD,1.0,0.8846153846153846
9,Nadam,1.0,0.8461538461538461
9,Adafactor,1.0,0.8461538461538461
9,Adamax,1.0,0.8461538461538461
9,LossScaleOptimizer(Adam),1.0,0.8461538461538461
